No.	Mols	MW	AMW	Sv	Mv	Sp	Mp	Se	Me	nAt	nSk	nBt	nBo	nBm	nDblBo	nTrpBo	nArBo	SCBO	nH	nC	nN	nO	nP	nS	nF	nCl	nBr	nI	nB	HPerc	CPerc	NPerc	OPerc	XPerc	nHet	nX
1630	CCCC\\C=C/C	8.12	0.387	11.2	0.533	12.32	0.587	20.16	0.96	21	7	20	6	1	1	0	0	7	14	7	0	0	0	0	0	0	0	0	0	66.667	33.333	0	0	0	0	0
1631	ClC1=CC=CC(OC2=CC=CC=C2)=C1	17	0.739	16.21	0.705	17.11	0.744	23.06	1.003	23	14	24	15	12	0	0	12	21	9	12	0	1	0	0	0	1	0	0	0	39.13	52.174	0	4.348	4.348	2	1
1632	CC(=C)[C@@H]1CC=C(C)C(=O)C1	12.45	0.498	14.71	0.588	15.77	0.631	24.49	0.98	25	11	25	11	3	3	0	0	14	14	10	0	1	0	0	0	0	0	0	0	56	40	0	4	0	1	0
1633	CCCCCCCCCCCC1=CC=CC=C1	19.24	0.428	25.4	0.564	27.64	0.614	43.32	0.963	45	17	45	17	6	0	0	6	20	28	17	0	0	0	0	0	0	0	0	0	62.222	37.778	0	0	0	0	0
1634	CCCCCCCCCCCCCCCC=C	19.72	0.387	27.2	0.533	29.92	0.587	48.96	0.96	51	17	50	16	1	1	0	0	17	34	17	0	0	0	0	0	0	0	0	0	66.667	33.333	0	0	0	0	0
1635	CCC(C)OC	7.29	0.405	9.11	0.506	10.01	0.556	17.61	0.978	18	6	17	5	0	0	0	0	5	12	5	0	1	0	0	0	0	0	0	0	66.667	27.778	0	5.556	0	1	0
1636	ClC1=CC=C(OC2=CC=CC(Cl)=C2)C=C1	19.87	0.864	16.91	0.735	17.97	0.781	23.39	1.017	23	15	24	16	12	0	0	12	22	8	12	0	1	0	0	0	2	0	0	0	34.783	52.174	0	4.348	8.696	3	2
1637	CCC(C)OC(C)CC	10.77	0.399	13.91	0.515	15.29	0.566	26.25	0.972	27	9	26	8	0	0	0	0	8	18	8	0	1	0	0	0	0	0	0	0	66.667	29.63	0	3.704	0	1	0
1638	ClC1=CC=C(OC2=CC=CC=C2Cl)C=C1	19.87	0.864	16.91	0.735	17.97	0.781	23.39	1.017	23	15	24	16	12	0	0	12	22	8	12	0	1	0	0	0	2	0	0	0	34.783	52.174	0	4.348	8.696	3	2
1639	OC(CC(O)=O)C(O)=O	11.13	0.742	8.35	0.557	8.53	0.569	16.29	1.086	15	9	14	8	2	2	0	0	10	6	4	0	5	0	0	0	0	0	0	0	40	26.667	0	33.333	0	5	0
1640	CCCCCCCCC(C)C	12.92	0.369	18.2	0.52	20.12	0.575	33.56	0.959	35	11	34	10	0	0	0	0	10	24	11	0	0	0	0	0	0	0	0	0	68.571	31.429	0	0	0	0	0
1641	CC1OC(OC2C(O)C(O)C(O)C(O)C2O)C(N)CC1NC(=N)C(O)=O	31.48	0.617	28.16	0.552	29.41	0.577	52.95	1.038	51	26	52	27	2	2	0	0	29	25	14	3	9	0	0	0	0	0	0	0	49.02	27.451	5.882	17.647	0	12	0
1642	CC(O)C(C)O	7.46	0.466	8.02	0.501	8.7	0.544	16.06	1.004	16	6	15	5	0	0	0	0	5	10	4	0	2	0	0	0	0	0	0	0	62.5	25	0	12.5	0	2	0
1643	CNC(=O)OC1=CC=CC=C1C1OCCO1	18.53	0.639	17.63	0.608	18.36	0.633	29.7	1.024	29	16	30	17	7	1	0	6	21	13	11	1	4	0	0	0	0	0	0	0	44.828	37.931	3.448	13.793	0	5	0
1644	ClC1=CC=C(OC2=CC=CC=C2)C=C1	17	0.739	16.21	0.705	17.11	0.744	23.06	1.003	23	14	24	15	12	0	0	12	21	9	12	0	1	0	0	0	1	0	0	0	39.13	52.174	0	4.348	4.348	2	1
1645	ClC1=CC=C(C=C1)C1=CC=C(Cl)C=C1Cl	21.41	0.973	17.1	0.777	18.38	0.835	22.39	1.018	22	15	23	16	12	0	0	12	22	7	12	0	0	0	0	0	3	0	0	0	31.818	54.545	0	0	13.636	3	3
1646	CC[C@H](C)C1CCCCC1	11.6	0.387	16	0.533	17.6	0.587	28.8	0.96	30	10	30	10	0	0	0	0	10	20	10	0	0	0	0	0	0	0	0	0	66.667	33.333	0	0	0	0	0
1647	CCCCCCCCCCCCCCC(=O)OC	21.22	0.424	26.62	0.532	29.06	0.581	48.74	0.975	50	18	49	17	1	1	0	0	18	32	16	0	2	0	0	0	0	0	0	0	64	32	0	4	0	2	0
1648	CCCC(C)=C(C)C	9.28	0.387	12.8	0.533	14.08	0.587	23.04	0.96	24	8	23	7	1	1	0	0	8	16	8	0	0	0	0	0	0	0	0	0	66.667	33.333	0	0	0	0	0
1649	CCC(C)(C)C(C)(C)C	10.6	0.366	15	0.517	16.6	0.572	27.8	0.959	29	9	28	8	0	0	0	0	8	20	9	0	0	0	0	0	0	0	0	0	68.966	31.034	0	0	0	0	0
1650	CCCOP(=O)(OCCC)OC1=CC=C(SC)C=C1	25.25	0.631	23.61	0.59	26.49	0.662	40.06	1.001	40	19	40	19	7	1	0	6	23	21	13	0	4	1	1	0	0	0	0	0	52.5	32.5	0	10	0	6	0
1651	CC(C)(C#N)C#N	7.82	0.602	8.18	0.629	8.52	0.655	12.96	0.997	13	7	12	6	2	0	2	0	10	6	5	2	0	0	0	0	0	0	0	0	46.154	38.462	15.385	0	0	2	0
1652	ClC12C3C4CC(C=O)C5C4C(Cl)(C13Cl)C(Cl)(Cl)C25Cl	31.67	1.173	20.91	0.774	22.93	0.849	28.47	1.054	27	19	31	23	1	1	0	0	24	8	12	0	1	0	0	0	6	0	0	0	29.63	44.444	0	3.704	22.222	7	6
1653	C[C@@H]1CCCC[C@H]1O	9.45	0.43	11.71	0.532	12.77	0.58	21.49	0.977	22	8	22	8	0	0	0	0	8	14	7	0	1	0	0	0	0	0	0	0	63.636	31.818	0	4.545	0	1	0
1654	C[C@H]1CCC[C@H](O)C1	9.45	0.43	11.71	0.532	12.77	0.58	21.49	0.977	22	8	22	8	0	0	0	0	8	14	7	0	1	0	0	0	0	0	0	0	63.636	31.818	0	4.545	0	1	0
1655	C[C@H]1CCCC[C@H]1O	9.45	0.43	11.71	0.532	12.77	0.58	21.49	0.977	22	8	22	8	0	0	0	0	8	14	7	0	1	0	0	0	0	0	0	0	63.636	31.818	0	4.545	0	1	0
1656	CCC1=CC(C=C)=CC=C1	10.96	0.498	13.6	0.618	14.56	0.662	21.28	0.967	22	10	22	10	7	1	0	6	14	12	10	0	0	0	0	0	0	0	0	0	54.545	45.455	0	0	0	0	0
1657	CCC\\C=C/CC	8.12	0.387	11.2	0.533	12.32	0.587	20.16	0.96	21	7	20	6	1	1	0	0	7	14	7	0	0	0	0	0	0	0	0	0	66.667	33.333	0	0	0	0	0
1658	CCC\\C=C/C	6.96	0.387	9.6	0.533	10.56	0.587	17.28	0.96	18	6	17	5	1	1	0	0	6	12	6	0	0	0	0	0	0	0	0	0	66.667	33.333	0	0	0	0	0
1659	C[C@H]1CC[C@@H](O)CC1	9.45	0.43	11.71	0.532	12.77	0.58	21.49	0.977	22	8	22	8	0	0	0	0	8	14	7	0	1	0	0	0	0	0	0	0	63.636	31.818	0	4.545	0	1	0
1660	C[C@H]1CC[C@H](O)CC1	9.45	0.43	11.71	0.532	12.77	0.58	21.49	0.977	22	8	22	8	0	0	0	0	8	14	7	0	1	0	0	0	0	0	0	0	63.636	31.818	0	4.545	0	1	0
1661	CC[Si](Cl)(Cl)C=C	12.88	0.859	9.82	0.655	12.58	0.839	14.84	0.989	15	7	14	6	1	1	0	0	7	8	4	0	0	0	0	0	2	0	0	0	53.333	26.667	0	0	13.333	3	2
1662	CCCCCCCCCCCC(=O)OC(C)C	20.06	0.427	25.02	0.532	27.3	0.581	45.86	0.976	47	17	46	16	1	1	0	0	17	30	15	0	2	0	0	0	0	0	0	0	63.83	31.915	0	4.255	0	2	0
1663	CCOP(=S)(OCC)SC(CCl)N1C(=O)C2=C(C=CC=C2)C1=O	32.72	0.818	26.19	0.655	29.48	0.737	40.81	1.02	40	23	41	24	9	3	0	6	30	17	14	1	4	1	2	0	1	0	0	0	42.5	35	2.5	10	2.5	9	1
1664	ClCC(Cl)=C(Cl)Cl	14.96	1.662	7.6	0.844	8.72	0.969	9.96	1.107	9	7	8	6	1	1	0	0	7	2	3	0	0	0	0	0	4	0	0	0	22.222	33.333	0	0	44.444	4	4
1665	CCC(C)=C(C)C	8.12	0.387	11.2	0.533	12.32	0.587	20.16	0.96	21	7	20	6	1	1	0	0	7	14	7	0	0	0	0	0	0	0	0	0	66.667	33.333	0	0	0	0	0
1666	COC(=O)C1(O)OCC23C4C(OCC4(C(CC2OC(=O)C(\\C)=C\\C)OC(C)=O)C(=O)OC)C(O)C(C)(C13)C12OC1(C)C1CC2OC2OC=CC12O	59.8	0.629	56.36	0.593	58.92	0.62	97.64	1.028	95	51	102	58	6	6	0	0	64	44	35	0	16	0	0	0	0	0	0	0	46.316	36.842	0	16.842	0	16	0
1667	COC1=CC=C(C=C1)C(O)(C1CC1)C1=CN=CN=C1	21.28	0.608	22.2	0.634	23.22	0.663	35.02	1.001	35	19	37	21	12	0	0	12	27	16	15	2	2	0	0	0	0	0	0	0	45.714	42.857	5.714	5.714	0	4	0
1668	CCOP(=S)(OCC)SCSC(C)(C)C	23.93	0.665	20.77	0.577	24.89	0.691	35.56	0.988	36	15	35	14	1	1	0	0	15	21	9	0	2	1	3	0	0	0	0	0	58.333	25	0	5.556	0	6	0
1669	ClCC(Cl)(Cl)CCl	15.12	1.375	8.2	0.745	9.48	0.862	11.84	1.076	11	7	10	6	0	0	0	0	6	4	3	0	0	0	0	0	4	0	0	0	36.364	27.273	0	0	36.364	4	4
1670	CCN(CC)C(=O)C(\\Cl)=C(/C)OP(=O)(OC)OC	24.87	0.672	21.12	0.571	23.39	0.632	37.86	1.023	37	18	36	17	3	3	0	0	20	19	10	1	5	1	0	0	1	0	0	0	51.351	27.027	2.703	13.514	2.703	8	1
1671	C\\C=C(/C)Br	11.21	0.934	7.48	0.623	8.39	0.699	11.75	0.979	12	5	11	4	1	1	0	0	5	7	4	0	0	0	0	0	0	1	0	0	58.333	33.333	0	0	8.333	1	1
1672	CCCCCCCCCCCCCC=C	17.4	0.387	24	0.533	26.4	0.587	43.2	0.96	45	15	44	14	1	1	0	0	15	30	15	0	0	0	0	0	0	0	0	0	66.667	33.333	0	0	0	0	0
1673	CCCCC\\C=C\\C	9.28	0.387	12.8	0.533	14.08	0.587	23.04	0.96	24	8	23	7	1	1	0	0	8	16	8	0	0	0	0	0	0	0	0	0	66.667	33.333	0	0	0	0	0
1674	CCCC(C)(C)C(C)(C)C	11.76	0.368	16.6	0.519	18.36	0.574	30.68	0.959	32	10	31	9	0	0	0	0	9	22	10	0	0	0	0	0	0	0	0	0	68.75	31.25	0	0	0	0	0
1675	BrC1=C(Br)C(Br)=C(C(Br)=C1Br)C1=C(Br)C(Br)=C(Br)C(Br)=C1Br	78.5	3.568	25.8	1.173	29.3	1.332	23.7	1.077	22	22	23	23	12	0	0	12	29	0	12	0	0	0	0	0	0	10	0	0	0	54.545	0	0	45.455	10	10
1676	CCOC(=O)NC1=CC(OC(=O)NC2=CC=CC=C2)=CC=C1	24.94	0.656	24.22	0.637	25.12	0.661	38.68	1.018	38	22	39	23	14	2	0	12	31	16	16	2	4	0	0	0	0	0	0	0	42.105	42.105	5.263	10.526	0	6	0
1677	CCC(C)N	6.05	0.378	7.99	0.499	8.8	0.55	15.5	0.969	16	5	15	4	0	0	0	0	4	11	4	1	0	0	0	0	0	0	0	0	68.75	25	6.25	0	0	1	0
1678	CCCC(C)CC(C)C	10.6	0.366	15	0.517	16.6	0.572	27.8	0.959	29	9	28	8	0	0	0	0	8	20	9	0	0	0	0	0	0	0	0	0	68.966	31.034	0	0	0	0	0
1679	CCOP(=S)(OCC)O\\N=C(/C#N)C1=CC=CC=C1	24.78	0.729	21.68	0.638	24	0.706	34.41	1.012	34	19	34	19	9	2	1	6	26	15	12	2	3	1	1	0	0	0	0	0	44.118	35.294	5.882	8.824	0	7	0
1680	C=CCOC(=O)OCC=C	11.79	0.59	11.53	0.577	12.15	0.608	20.39	1.02	20	10	19	9	3	3	0	0	12	10	7	0	3	0	0	0	0	0	0	0	50	35	0	15	0	3	0
1681	ClC(Cl)C(Cl)C(Cl)Cl	17.99	1.635	8.9	0.809	10.34	0.94	12.17	1.106	11	8	10	7	0	0	0	0	7	3	3	0	0	0	0	0	5	0	0	0	27.273	27.273	0	0	45.455	5	5
1682	CCN(CC)C(=O)C(C)OC1=C2C=CC=CC2=CC=C1	22.51	0.549	25.01	0.61	26.5	0.646	40.56	0.989	41	20	42	21	12	1	0	11	27.5	21	17	1	2	0	0	0	0	0	0	0	51.22	41.463	2.439	4.878	0	3	0
1683	ClC1=CC(Cl)=C(C=C1Cl)C1=CC=CC=C1	21.41	0.973	17.1	0.777	18.38	0.835	22.39	1.018	22	15	23	16	12	0	0	12	22	7	12	0	0	0	0	0	3	0	0	0	31.818	54.545	0	0	13.636	3	3
1684	CCCCCC(C)=C	9.28	0.387	12.8	0.533	14.08	0.587	23.04	0.96	24	8	23	7	1	1	0	0	8	16	8	0	0	0	0	0	0	0	0	0	66.667	33.333	0	0	0	0	0
1685	C[C@H]1CC[C@H](C)C1C	9.28	0.387	12.8	0.533	14.08	0.587	23.04	0.96	24	8	24	8	0	0	0	0	8	16	8	0	0	0	0	0	0	0	0	0	66.667	33.333	0	0	0	0	0
1686	CC(C)\\C=C\\C(C)C	9.28	0.387	12.8	0.533	14.08	0.587	23.04	0.96	24	8	23	7	1	1	0	0	8	16	8	0	0	0	0	0	0	0	0	0	66.667	33.333	0	0	0	0	0
1687	CC(C)[C@@H]1CC[C@@H](C)C[C@@H]1OC(C)=O	16.42	0.456	19.62	0.545	21.26	0.591	35.34	0.982	36	14	36	14	1	1	0	0	15	22	12	0	2	0	0	0	0	0	0	0	61.111	33.333	0	5.556	0	2	0
1688	C1[C@H]2CC=CC[C@@H]12	7.8	0.459	10	0.588	10.8	0.635	16.4	0.965	17	7	18	8	1	1	0	0	9	10	7	0	0	0	0	0	0	0	0	0	58.824	41.176	0	0	0	0	0
1689	ClC1=CC=C(C=C1)C1=C(Cl)C=CC(Cl)=C1	21.41	0.973	17.1	0.777	18.38	0.835	22.39	1.018	22	15	23	16	12	0	0	12	22	7	12	0	0	0	0	0	3	0	0	0	31.818	54.545	0	0	13.636	3	3
1690	CN(C)O	5.06	0.46	5.3	0.482	5.73	0.521	11.07	1.006	11	4	10	3	0	0	0	0	3	7	2	1	1	0	0	0	0	0	0	0	63.636	18.182	9.091	9.091	0	2	0
1691	OP(O)(=O)CCCl	12	0.923	7.51	0.578	8.93	0.687	13.82	1.063	13	7	12	6	1	1	0	0	7	6	2	0	3	1	0	0	1	0	0	0	46.154	15.385	0	23.077	7.692	5	1
1692	CCC[C@@H](C)C(C)(C)C	10.6	0.366	15	0.517	16.6	0.572	27.8	0.959	29	9	28	8	0	0	0	0	8	20	9	0	0	0	0	0	0	0	0	0	68.966	31.034	0	0	0	0	0
1693	CC[C@H](C)CC(C)(C)C	10.6	0.366	15	0.517	16.6	0.572	27.8	0.959	29	9	28	8	0	0	0	0	8	20	9	0	0	0	0	0	0	0	0	0	68.966	31.034	0	0	0	0	0
1694	CCCC(C)(C)C(C)C	10.6	0.366	15	0.517	16.6	0.572	27.8	0.959	29	9	28	8	0	0	0	0	8	20	9	0	0	0	0	0	0	0	0	0	68.966	31.034	0	0	0	0	0
1695	CCC(C)(C)CC(C)C	10.6	0.366	15	0.517	16.6	0.572	27.8	0.959	29	9	28	8	0	0	0	0	8	20	9	0	0	0	0	0	0	0	0	0	68.966	31.034	0	0	0	0	0
1696	CC[C@@H](C)C(C)(C)CC	10.6	0.366	15	0.517	16.6	0.572	27.8	0.959	29	9	28	8	0	0	0	0	8	20	9	0	0	0	0	0	0	0	0	0	68.966	31.034	0	0	0	0	0
1697	CCC(CC)C(C)(C)C	10.6	0.366	15	0.517	16.6	0.572	27.8	0.959	29	9	28	8	0	0	0	0	8	20	9	0	0	0	0	0	0	0	0	0	68.966	31.034	0	0	0	0	0
1698	CC(C)C(C)(C)C(C)C	10.6	0.366	15	0.517	16.6	0.572	27.8	0.959	29	9	28	8	0	0	0	0	8	20	9	0	0	0	0	0	0	0	0	0	68.966	31.034	0	0	0	0	0
1699	CC(C)C(C)CC(C)(C)C	11.76	0.368	16.6	0.519	18.36	0.574	30.68	0.959	32	10	31	9	0	0	0	0	9	22	10	0	0	0	0	0	0	0	0	0	68.75	31.25	0	0	0	0	0
1700	CNC(=O)O\\N=C(/C)SC	13.47	0.673	11.49	0.575	12.59	0.63	20.46	1.023	20	10	19	9	2	2	0	0	11	10	5	2	2	0	1	0	0	0	0	0	50	25	10	10	0	5	0
1701	CCOP(=O)(SC1=CC=CC=C1)SC1=CC=CC=C1	25.78	0.758	22.88	0.673	25.96	0.764	33.84	0.995	34	19	35	20	13	1	0	12	27	15	14	0	2	1	2	0	0	0	0	0	44.118	41.176	0	5.882	0	5	0
1702	CCC(CC#N)C#N	8.98	0.561	9.78	0.611	10.28	0.642	15.84	0.99	16	8	15	7	2	0	2	0	11	8	6	2	0	0	0	0	0	0	0	0	50	37.5	12.5	0	0	2	0
1703	CCC\\C(C)=C\\C	8.12	0.387	11.2	0.533	12.32	0.587	20.16	0.96	21	7	20	6	1	1	0	0	7	14	7	0	0	0	0	0	0	0	0	0	66.667	33.333	0	0	0	0	0
1704	CCCCNC(=O)N1C(NC(=O)OC)=NC2=C1C=CC=C2	24.11	0.618	23.69	0.607	24.67	0.633	39.55	1.014	39	21	40	22	12	2	0	10	29	18	14	4	3	0	0	0	0	0	0	0	46.154	35.897	10.256	7.692	0	7	0
1705	C[Si](C)(C)O[Si](C)(O[Si](C)(C)C)O[Si](C)(C)C	25.75	0.548	26.21	0.558	34.99	0.744	45.31	0.964	47	17	46	16	0	0	0	0	16	30	10	0	3	0	0	0	0	0	0	0	63.83	21.277	0	6.383	0	7	0
1706	CCCCCCCCCCCCCCCCCCCC(=O)OCC	28.18	0.414	36.22	0.533	39.62	0.583	66.02	0.971	68	24	67	23	1	1	0	0	24	44	22	0	2	0	0	0	0	0	0	0	64.706	32.353	0	2.941	0	2	0
1707	CNC(=O)N(C)C1=NC2=C(S1)C=CC=C2	18.39	0.707	16.97	0.653	18.14	0.698	26.23	1.009	26	15	27	16	11	1	0	10	22	11	10	3	1	0	1	0	0	0	0	0	42.308	38.462	11.538	3.846	0	5	0
1708	CCCCCCCCCCCCCCI	26.89	0.611	24.43	0.555	28.06	0.638	42.27	0.961	44	15	43	14	0	0	0	0	14	29	14	0	0	0	0	0	0	0	1	0	65.909	31.818	0	0	2.273	1	1
1709	CC(Br)CC(C)Br	19.1	1.124	10.76	0.633	12.26	0.721	16.74	0.985	17	7	16	6	0	0	0	0	6	10	5	0	0	0	0	0	0	2	0	0	58.824	29.412	0	0	11.765	2	2
1710	ClC1=CC2=C(OC3=C(Cl)C(Cl)=C(Cl)C=C3O2)C(Cl)=C1Cl	32.52	1.478	19.62	0.892	21.1	0.959	24.16	1.098	22	20	24	22	12	0	0	12	28	2	12	0	2	0	0	0	6	0	0	0	9.091	54.545	0	9.091	27.273	8	6
1711	ClC1=C(Cl)C(Cl)=C2C=CC=CC2=C1Cl	22.12	1.229	15.2	0.844	16.48	0.916	18.84	1.047	18	14	19	15	11	0	0	11	20.5	4	10	0	0	0	0	0	4	0	0	0	22.222	55.556	0	0	22.222	4	4
1712	CN1C(=O)ON(C1=O)C1=CC(Cl)=C(Cl)C=C1	21.71	0.987	15.71	0.714	16.35	0.743	23.49	1.068	22	16	23	17	8	2	0	6	22	6	9	2	3	0	0	0	2	0	0	0	27.273	40.909	9.091	13.636	9.091	7	2
1713	CCOP(=O)(OCC)N=C1SCS1	20.04	0.802	15.18	0.607	17.89	0.716	25.51	1.02	25	13	25	13	2	2	0	0	15	12	6	1	3	1	2	0	0	0	0	0	48	24	4	12	0	7	0
1714	CCOP(=O)(NC(C)C)OC1=CC=C(SC)C(C)=C1	25.17	0.614	24.09	0.588	27.04	0.66	40.83	0.996	41	19	41	19	7	1	0	6	23	22	13	1	3	1	1	0	0	0	0	0	53.659	31.707	2.439	7.317	0	6	0
1715	CCC1=CC(=CC=C1)C(C)=O	12.29	0.534	14.11	0.613	15.01	0.653	22.61	0.983	23	11	23	11	7	1	0	6	15	12	10	0	1	0	0	0	0	0	0	0	52.174	43.478	0	4.348	0	1	0
1716	CNC(=O)OC1=CC=CC2=C1OC(C)(C)O2	18.53	0.639	17.63	0.608	18.36	0.633	29.7	1.024	29	16	30	17	7	1	0	6	21	13	11	1	4	0	0	0	0	0	0	0	44.828	37.931	3.448	13.793	0	5	0
1717	CC(C)NC1=NC(Cl)=NC(NC2CC2)=N1	18.92	0.652	17.65	0.609	18.66	0.643	29.23	1.008	29	15	30	16	6	0	0	6	19	14	9	5	0	0	0	0	1	0	0	0	48.276	31.034	17.241	0	3.448	6	1
1718	CN(C)C(=O)OC1=C(C)C(C)=NC(=N1)N(C)C	19.78	0.565	20.18	0.577	21.22	0.606	35.22	1.006	35	17	35	17	7	1	0	6	21	18	11	4	2	0	0	0	0	0	0	0	51.429	31.429	11.429	5.714	0	6	0
1719	CCCCOCN(C(=O)CCl)C1=C(CC)C=CC=C1CC	25.86	0.55	27.51	0.585	29.64	0.631	46.53	0.99	47	21	47	21	7	1	0	6	25	26	17	1	2	0	0	0	1	0	0	0	55.319	36.17	2.128	4.255	2.128	4	1
1720	CC(C)COC[C@@H](C)O	10.94	0.438	12.82	0.513	13.98	0.559	24.7	0.988	25	9	24	8	0	0	0	0	8	16	7	0	2	0	0	0	0	0	0	0	64	28	0	8	0	2	0
1721	CCOP(=S)(OCC)OC1=NC(=NC(C)=C1)N(CC)CC	27.67	0.615	26.07	0.579	29.04	0.645	45.03	1.001	45	21	45	21	7	1	0	6	25	24	13	3	3	1	1	0	0	0	0	0	53.333	28.889	6.667	6.667	0	8	0
1722	COP(=O)(OC)OC1=C(Cl)C2C=CCC12	20.81	0.771	16.82	0.623	18.66	0.691	27.79	1.029	27	15	28	16	3	3	0	0	19	12	9	0	4	1	0	0	1	0	0	0	44.444	33.333	0	14.815	3.704	6	1
1723	COC(=O)NC(=S)NC1=C(NC(=S)NC(=O)OC)C=CC=C1	28.46	0.791	23.18	0.644	24.9	0.692	37.28	1.036	36	22	36	22	10	4	0	6	29	14	12	4	4	0	2	0	0	0	0	0	38.889	33.333	11.111	11.111	0	10	0
1724	CCCCC1=C(C)N=C(NCC)NC1=O	17.36	0.511	19.28	0.567	20.53	0.604	33.67	0.99	34	15	34	15	3	3	0	0	18	19	11	3	1	0	0	0	0	0	0	0	55.882	32.353	8.824	2.941	0	4	0
1725	C[C@H](O)[C@H](C)O	7.46	0.466	8.02	0.501	8.7	0.544	16.06	1.004	16	6	15	5	0	0	0	0	5	10	4	0	2	0	0	0	0	0	0	0	62.5	25	0	12.5	0	2	0
1726	CCCOC(=O)NCCCN(C)C	15.6	0.473	17.4	0.527	18.74	0.568	32.78	0.993	33	13	32	12	1	1	0	0	13	20	9	2	2	0	0	0	0	0	0	0	60.606	27.273	6.061	6.061	0	4	0
1727	C\\C=C(/C)C(C)C	8.12	0.387	11.2	0.533	12.32	0.587	20.16	0.96	21	7	20	6	1	1	0	0	7	14	7	0	0	0	0	0	0	0	0	0	66.667	33.333	0	0	0	0	0
1728	ClC1=CC(OC2=CC=CC=C2)=C(Cl)C=C1	19.87	0.864	16.91	0.735	17.97	0.781	23.39	1.017	23	15	24	16	12	0	0	12	22	8	12	0	1	0	0	0	2	0	0	0	34.783	52.174	0	4.348	8.696	3	2
1729	ClC1=CC=C(OC2=CC(Cl)=CC(Cl)=C2)C=C1	22.74	0.989	17.61	0.766	18.83	0.819	23.72	1.031	23	16	24	17	12	0	0	12	23	7	12	0	1	0	0	0	3	0	0	0	30.435	52.174	0	4.348	13.043	4	3
1730	CCOP(=S)(NC(C)C)OC1=CC=CC=C1C(=O)OC(C)C	28.66	0.623	27.2	0.591	30.25	0.658	46.04	1.001	46	22	46	22	8	2	0	6	27	24	15	1	4	1	1	0	0	0	0	0	52.174	32.609	2.174	8.696	0	7	0
1731	ClC1=C(Cl)C=CC=C1	12.22	1.018	9.2	0.767	10	0.833	12.3	1.025	12	8	12	8	6	0	0	6	11	4	6	0	0	0	0	0	2	0	0	0	33.333	50	0	0	16.667	2	2
1732	CC(C)CCCCCCCO	13.09	0.397	17.11	0.518	18.81	0.57	32.01	0.97	33	11	32	10	0	0	0	0	10	22	10	0	1	0	0	0	0	0	0	0	66.667	30.303	0	3.03	0	1	0
1733	CCCCCCC(C)(C)S	13.27	0.442	16.09	0.536	18.25	0.608	28.88	0.963	30	10	29	9	0	0	0	0	9	20	9	0	0	0	1	0	0	0	0	0	66.667	30	0	0	0	1	0
1734	CCC1=CC(C)=CC=C1	9.96	0.474	12.6	0.6	13.56	0.646	20.28	0.966	21	9	21	9	6	0	0	6	12	12	9	0	0	0	0	0	0	0	0	0	57.143	42.857	0	0	0	0	0
1735	CC(C)C1=CC=C(C=C1)C1=CC=CC=C1	16.28	0.525	19.8	0.639	21.08	0.68	30.04	0.969	31	15	32	16	12	0	0	12	22	16	15	0	0	0	0	0	0	0	0	0	51.613	48.387	0	0	0	0	0
1736	CC(C)OP(=O)(OC(C)C)SCC1=CC=CC=C1	23.92	0.613	23.1	0.592	26.04	0.668	38.73	0.993	39	18	39	18	7	1	0	6	22	21	13	0	3	1	1	0	0	0	0	0	53.846	33.333	0	7.692	0	5	0
1737	FC(F)OC(C(F)(F)F)C(F)(F)F	18.13	1.209	8.39	0.559	7.69	0.513	18.818	1.255	15	13	14	12	0	0	0	0	12	2	4	0	1	0	0	8	0	0	0	0	13.333	26.667	0	6.667	53.333	9	8
1738	CCOC1OC2=C(C=C(OS(C)(=O)=O)C=C2)C1(C)C	23.76	0.642	22.04	0.596	23.74	0.642	37.65	1.018	37	19	38	20	8	2	0	6	25	18	13	0	5	0	1	0	0	0	0	0	48.649	35.135	0	13.514	0	6	0
1739	CCCCCCCCN1SC=CC1=O	17.69	0.536	18.99	0.575	20.94	0.635	32.43	0.983	33	14	33	14	2	2	0	0	16	19	11	1	1	0	1	0	0	0	0	0	57.576	33.333	3.03	3.03	0	3	0
1740	OC(CCl)CCl	10.71	0.893	7.31	0.609	8.21	0.684	12.51	1.042	12	6	11	5	0	0	0	0	5	6	3	0	1	0	0	0	2	0	0	0	50	25	0	8.333	16.667	3	2
1741	ClC(Cl)(Cl)C(NC=O)N1CCN(CC1)C(NC=O)C(Cl)(Cl)Cl	36.16	1.004	23.98	0.666	26.14	0.726	38.08	1.058	36	22	36	22	2	2	0	0	24	14	10	4	2	0	0	0	6	0	0	0	38.889	27.778	11.111	5.556	16.667	12	6
1742	CC(C)CCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCC(C)C	37	0.474	43.84	0.562	47.28	0.606	76.56	0.982	78	32	78	32	8	2	0	6	37	46	28	0	4	0	0	0	0	0	0	0	58.974	35.897	0	5.128	0	4	0
1743	C\\C(Cl)=C\\Cl	9.22	1.024	6.2	0.689	7	0.778	9.3	1.033	9	5	8	4	1	1	0	0	5	4	3	0	0	0	0	0	2	0	0	0	44.444	33.333	0	0	22.222	2	2
1744	CCC1=CC=CC2=CC=CC=C12	12.96	0.54	15.6	0.65	16.56	0.69	23.28	0.97	24	12	25	13	11	0	0	11	18.5	12	12	0	0	0	0	0	0	0	0	0	50	50	0	0	0	0	0
